GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
ENSDARG00000001729,2.545647,0.733342,3.267113,2.091866,1.553575,0,4.380853,0,0.880596,2.863895,5.828566,12.717024,7.926265,3.675484,6.777144,11.076761,21.091326,33.606735,40.309071,54.324821,40.306004,51.886467,43.074863,37.449951,45.217529,47.721359,45.940311,50.994164,37.877129,51.528191,31.167204,28.468128,22.857588,17.198917,15.172058,9.716932,7.627332,15.039262,5.271311,6.740765,0.359081,0,0.386597,1.091193,0.715019,3.223939,1.115105,0,0,0
ENSDARG00000001733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514957,0.616104,0.464466,3.303529,2.03492,1.502206,4.287361,2.300794,0.87641,2.312801,3.789421,1.43052,0.80368,4.932974,4.782932,1.961693,2.285089,2.966329,0.610223,1.52452,1.662789,0.99094,0,0.965864,1.778539,0.375449,0.996783,0.598124,0.458017,2.535942,0.714057,0,0,0,0.91657,0.959858,0
ENSDARG00000001734,0,1.466685,0,0,0,0,0,0.972171,0,0.715974,0,0,0,1.544871,0.616104,0.464466,11.104882,27.873495,10.388405,11.572596,15.113562,16.813427,18.426418,14.247522,18.20228,12.413274,12.626248,11.53031,22.257862,15.6718,13.188027,19.330383,7.43575,6.139997,14.35602,4.507622,3.358774,0.910939,5.781752,0,0.598124,0.65919,0,3.401823,1.742872,0.636326,0.925231,0,0.479929,0
ENSDARG00000001754,1.272823,2.200027,1.089038,2.091866,0,5.675469,0.547607,1.944342,0,5.72779,5.828566,0,3.963133,2.130613,5.632315,8.610902,22.912098,25.554836,40.677364,44.873943,43.326187,38.456875,46.429611,43.158497,47.728653,34.271145,51.200951,34.839462,38.161129,34.878254,29.347321,17.804827,21.319046,17.738907,19.048281,11.346449,4.717662,4.920824,1.480808,2.511029,3.90331,0.65919,0.773193,0.714057,0,0.636326,2.502951,1.22368,0.479929,0
ENSDARG00000001769,0,1.466685,0,3.137798,1.553575,0,2.190426,0,1.761192,0,3.88571,0,1.349169,5.947667,3.432261,7.700243,15.967024,10.393061,21.946394,22.476574,24.899139,27.246029,23.437857,16.500702,24.107813,26.027584,23.397152,29.490604,25.045525,31.093246,18.282808,11.282463,12.285694,21.218906,9.531655,10.499866,6.458498,4.602731,1.487804,0.520338,0.359081,0.65919,0,0,0.715019,1.272652,2.692825,0.458285,1.463763,0.867891
ENSDARG00000001777,1.272823,2.933369,2.178075,1.045933,4.660724,2.837734,4.92846,0.972171,1.761192,8.591686,9.714276,25.434048,5.590573,6.391839,9.239333,7.914203,32.821922,42.566109,59.270947,85.417976,73.197266,76.827919,60.162945,58.424706,66.709656,65.362259,45.675568,60.969021,55.168941,63.868553,47.535839,55.366184,25.081688,28.618567,23.885557,22.075762,11.693088,3.643755,4.810877,4.316518,1.436322,5.342089,0.773193,1.428113,0.513927,0.636326,1.387846,0,1.511717,0
ENSDARG00000001788,0,0.733342,0,0,0,0,2.190426,0,3.522384,1.431948,0,0,0.792627,3.604699,5.896677,8.415215,13.013646,21.669027,19.568232,19.978176,26.187389,17.763447,28.274813,24.053291,20.270832,23.120176,18.533873,20.250971,15.15973,13.479864,18.122852,14.539045,11.488796,9.02386,8.863526,11.225051,6.144541,6.699363,5.788747,1.705198,1.675366,0.676333,4.685287,1.259653,3.887929,0.636326,0,3.519864,1.919716,0.867891
ENSDARG00000001807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464466,2.181535,2.03492,2.931406,2.740178,5.561195,1.734432,1.307272,2.173839,3.238417,1.51003,5.290502,4.337814,2.269814,3.677715,3.1184,1.457024,1.216942,0.18325,3.107992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000001829,0,5.133396,2.178075,3.137798,1.553575,0,1.64282,0.972171,7.925364,3.579869,15.542842,0,10.582417,4.119657,13.552061,19.886009,30.061958,41.270851,56.150402,76.346184,68.612831,65.806419,51.19733,55.298504,59.469448,75.006271,60.265404,63.315491,43.817917,51.675407,46.528133,33.091076,20.332144,18.286875,19.163412,17.616785,11.10867,3.781132,3.769516,2.511029,0,1.335522,0.773193,1.091193,0.715019,1.293806,1.850461,0,0.479929,0.867891
ENSDARG00000001873,2.545647,0.733342,0,3.137798,1.553575,0,2.738033,0,4.40298,7.159738,3.88571,0,6.341012,8.310098,11.793355,16.919138,29.01379,35.564369,56.810234,67.716507,57.549278,52.393074,46.435013,47.737747,43.280853,40.337769,56.915855,51.543709,43.09753,43.300812,47.137383,30.061914,20.625702,26.712631,31.199884,16.226683,11.557941,5.376293,4.506423,1.040676,6.341353,0.676333,4.685287,2.182386,0,0.636326,0.925231,1.681965,0.479929,0
ENSDARG00000001879,0,0,1.089038,0,1.553575,0,1.095213,0,0.880596,2.147922,1.942855,0,2.37788,2.130613,1.232208,6.199863,11.73818,15.109814,31.353062,28.92404,29.257244,26.477961,22.95488,24.457296,22.174721,32.83593,37.073685,39.590042,23.912403,34.783436,24.551718,7.537168,9.072737,2.573268,9.454137,2.996122,0.898207,0.910939,0.736906,0,0.359081,1.318379,2.149345,0,0,0.636326,0,0,0,0
ENSDARG00000001888,0,0,0,0,0,0,0,0.972171,0,0,0,12.717024,1.585253,0.514957,0,0.464466,3.05198,3.443283,3.274936,4.883338,6.724127,4.709446,3.885401,3.971303,4.14578,5.603247,3.754473,8.675629,4.938444,4.330359,2.066755,3.844851,1.701806,4.363402,5.432723,4.299943,3.807543,5.831763,0.736906,0.520338,0,0,0.386597,0,0,0,0,0,0.503906,0
ENSDARG00000001889,2.545647,0.733342,1.089038,2.091866,0,0,2.190426,3.888684,0,2.147922,0,12.717024,3.963133,2.059828,4.928832,7.128797,26.779127,32.683754,29.424717,44.252735,34.53072,46.81543,36.072575,34.857418,34.044392,28.330112,28.418961,17.936853,23.953781,25.336714,16.809046,6.133121,10.362761,17.287672,11.90903,6.72081,3.235205,0.455469,3.025614,1.040676,1.196248,0,11.041065,0.545596,0,1.293806,1.850461,0.458285,0,0
ENSDARG00000001890,2.545647,0.733342,3.267113,1.045933,1.553575,0,2.190426,1.944342,0,3.579869,3.88571,0,2.934422,6.321054,9.151955,11.666481,17.955145,25.15799,43.503235,44.26413,46.686543,48.463116,34.303478,39.18782,40.51939,46.981239,36.865093,35.097218,31.035305,40.353096,30.678909,27.689774,23.83112,9.199343,13.195188,11.806205,7.289383,0.455469,2.22471,3.45429,1.436322,2.435586,0.773193,2.519306,1.027853,1.293806,0.462615,0.91657,3.407456,1.735782
ENSDARG00000001897,1.272823,0,1.089038,3.137798,0,2.837734,1.64282,3.888684,0.880596,2.863895,1.942855,0,0.792627,2.716355,3.08052,1.983119,5.124302,6.323221,13.826422,13.006331,16.630352,13.019637,8.202507,13.455565,10.55907,9.56536,11.64724,9.028831,14.821314,11.123245,12.264256,6.049077,5.59474,4.976824,5.442743,5.72768,9.367834,3.554416,1.558797,1.040676,1.316285,0.65919,0,0.545596,0,0,0.462615,0.765395,0,0
ENSDARG00000001915,2.545647,3.666712,1.089038,0,1.553575,2.837734,2.190426,2.916513,4.40298,8.591686,0,0,3.963133,7.724356,6.777144,7.486283,21.903109,32.386616,29.963791,32.051289,32.89859,31.514433,33.365833,38.232586,31.769957,32.586601,38.733978,36.554989,28.661758,38.975166,35.050892,45.525234,32.902554,21.761103,28.217218,24.625654,13.10839,12.439749,19.760921,26.356295,12.248746,19.86578,9.154211,19.271933,18.925716,19.895344,28.091635,25.84845,25.915768,36.300053
ENSDARG00000001930,0,0,0,0,1.553575,0,0,0.972171,0,0,0,0,0,0,0,2.572839,2.112263,3.756562,2.485235,2.425759,3.28687,5.002477,4.319808,3.04243,2.188665,1.963751,0.538288,2.53383,3.311919,2.655495,3.939967,3.051028,0.606243,1.226845,1.556501,1.446987,0.25838,0,0,0.332261,0,0,0,0,0,0,0,0,0,0
ENSDARG00000001939,0,0.733342,1.089038,0,0,0,0,0,0,0,0,0,0.792627,0,1.232208,0,2.603988,5.189494,5.051855,3.674438,4.014987,8.059512,5.805613,4.944798,2.188665,5.678062,5.196137,4.777552,2.926789,2.70429,2.354104,4.134451,1.212486,3.692079,1.551491,0.309827,0.449104,0.592846,0.368453,1.900029,0,0,0,1.259653,1.943964,0,0.925231,0,0,0.867891
ENSDARG00000001940,1.272823,4.400054,4.35615,4.183731,1.553575,2.837734,3.28564,0.972171,1.761192,2.863895,11.657131,12.717024,3.448777,9.037409,12.496838,22.422302,39.444145,50.921425,67.867645,75.618423,85.212044,79.370247,69.345375,68.046631,66.062958,76.793961,65.408211,58.963146,62.583031,69.093048,53.941982,53.94706,34.98317,47.565037,19.203318,24.216196,18.466045,8.749993,7.617022,3.272967,8.076028,3.826782,2.535942,4.156096,1.54178,9.014336,3.345314,3.671039,1.463763,1.710554
ENSDARG00000001953,0,0,0,0,0,0,0,0,0.880596,0,0,0,0,0,0,0,0.422453,0.281673,0.821553,3.533659,0.293301,0.411829,0.874216,0.779003,1.096052,1.085255,0.858394,5.235352,3.266411,4.449853,5.96525,5.828097,0.606243,1.410095,0.638069,1.035011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000001968,0,0,0,1.045933,0,0,0.547607,0.972171,0,0.715974,0,0,2.37788,1.029914,1.848312,7.36103,9.451222,11.791564,12.788067,12.683954,14.348556,10.580345,11.69937,9.605862,15.43045,14.084192,9.692748,16.250147,13.674184,12.854392,6.960107,11.350996,4.689832,3.186691,0.425379,2.584147,3.672397,1.821877,0,0.950015,0.359081,0.458017,0,1.259653,1.228945,1.908979,0,0,0.959858,0.867891
ENSDARG00000001969,0,0,0,0,0,0,0,0,0.880596,0,0,0,0,0.585742,0,0.464466,0.491725,0,1.618339,1.559639,4.458674,2.404928,2.622648,2.426252,3.907352,0.585664,1.710018,5.512778,3.29378,1.4051,0.907971,1.457024,1.095563,0.613423,0.98593,0.929481,0,0,0,0,0,0,0,0,0.513927,0,0,0,0,0
ENSDARG00000002002,0,0,1.089038,0,0,0,0,0,0,0,0,0,0.792627,0,0,0.6967,1.649869,0,1.119739,2.462079,1.723065,3.170528,2.13832,0.823625,4.529987,0.792423,2.838346,1.056077,0.688798,2.604759,1.750274,1.08338,1.584884,4.988368,1.338801,0,0,0,0,0,0,0,0,0.714057,0,0,0,0,0,0
ENSDARG00000002006,0,2.200027,1.089038,4.183731,0,0,2.738033,0.972171,1.761192,0,1.942855,0,0.792627,2.059828,3.432261,2.108372,10.314847,24.723137,14.042299,24.293898,22.938513,20.910437,17.45417,17.957949,20.476667,19.010799,18.560122,15.610367,11.625929,7.326317,17.920431,10.93086,5.491186,2.756518,4.944681,2.791825,2.909336,2.643477,1.183349,0,0.359081,0.65919,0.773193,0,0.513927,1.272652,0,0,0,0
ENSDARG00000002013,0,0,0,0,0,0,0,0.972171,0,0,1.942855,0,0,0,1.232208,0.6967,1.362169,4.22648,5.578118,4.6381,5.25015,7.721505,11.17952,4.015925,6.327567,6.171223,4.555134,9.600137,3.29378,2.676289,2.066755,4.386541,0.606243,2.029289,3.107992,0.309827,2.134363,0.910939,0,0.950015,1.316285,0.65919,0.386597,0,0,0,0,0,0,0
ENSDARG00000002016,0,0,7.623263,4.183731,0,2.837734,1.64282,3.888684,0.880596,4.295843,1.942855,0,6.341012,13.672023,5.544936,19.528522,35.940384,38.359306,47.288044,64.099091,64.882568,50.123188,53.625237,61.752712,56.596451,43.941948,52.041855,35.931664,42.878895,37.993423,29.791191,31.428581,16.884689,19.100863,16.182863,7.75244,3.302862,2.870193,4.300944,4.320397,2.961287,2.709575,0,2.896443,2.971817,0.636326,1.957469,2.140249,1.463763,0.867891
ENSDARG00000002021,1.272823,2.933369,1.089038,0,0,0,0,0.972171,0,0,0,0,1.585253,0.514957,1.232208,1.161166,2.698799,5.603236,11.101834,12.619273,12.731663,10.020928,12.26374,9.966575,8.900439,6.499431,9.71306,12.573705,10.045236,12.110255,10.143691,3.219116,7.604124,4.04504,2.755121,0.619654,1.168499,4.055886,0.368453,0.520338,0.598124,0,0,0,0,1.293806,0.462615,0,0,0
ENSDARG00000002031,1.272823,1.466685,2.178075,1.045933,0,2.837734,0,1.944342,4.40298,3.579869,5.828566,0,5.03403,4.917753,7.480627,12.14922,17.80599,29.248184,36.296181,57.574852,57.180771,45.754005,30.550741,42.363083,30.684124,50.770367,44.1861,38.233101,40.505352,42.739662,28.836788,38.682461,24.134241,20.904535,13.703095,12.033134,3.954601,4.009885,1.920255,2.850044,1.91441,0,0.386597,2.687766,1.027853,1.293806,0,0,0,1.735782
ENSDARG00000002060,0,0,0,0,0,0,0.547607,0,0.880596,0,0,0,0.278271,1.029914,1.232208,0,0.491725,3.377248,2.333061,5.281814,5.531777,3.93854,5.323986,2.623796,4.224625,3.909813,2.036895,5.393891,2.709684,3.776135,3.512887,1.457024,0.303121,0.430172,0.21269,1.549135,1.168499,0,0.368453,0,0,0,0,1.091193,0,0,0,0.765395,0,0
ENSDARG00000002077,0,0,0,0,1.553575,0,0,0,0.880596,0,0,0,2.37788,0,1.232208,0,2.808013,4.594543,3.878395,6.05696,6.218481,6.013661,4.059882,5.126681,3.957091,3.180948,2.889308,6.518442,6.628615,4.371945,8.138152,1.388491,2.312506,1.657018,0.425379,2.376468,0.25838,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000002082,11.455411,7.333423,4.35615,7.321529,4.660724,2.837734,3.833246,8.749539,10.567153,15.751424,19.428553,50.868095,15.85253,13.015496,27.809832,50.418201,80.013603,129.362366,172.824066,211.894623,218.228119,215.954666,162.215424,161.23439,195.62088,176.554123,157.902298,154.269363,171.521103,161.21109,115.115143,104.115349,69.272995,61.303238,59.87167,33.298294,23.195284,20.550896,6.447664,8.915654,6.581427,2.949277,1.546386,1.80525,1.54178,0.636326,3.725063,2.44736,0.959858,2.603673
ENSDARG00000002127,0,0.733342,0,0,0,0,0,0,0.880596,0,0,12.717024,1.349169,1.029914,1.583949,1.286419,6.533995,8.101038,11.035914,10.541822,9.897353,10.776072,11.520837,8.632022,11.013649,9.151843,5.675902,7.637613,6.297901,11.9184,6.897901,7.216588,5.240167,5.526575,4.016404,1.13716,2.897424,4.009885,0.750898,1.282276,0,0.458017,0,0.545596,1.742872,0.636326,0,0.458285,0.959858,0
ENSDARG00000002128,1.272823,2.200027,1.089038,2.091866,6.214299,0,2.190426,5.833026,4.40298,9.30766,5.828566,0,3.963133,5.664527,6.512781,15.721425,33.51791,50.679787,54.208427,73.963676,76.588463,64.333282,51.662315,61.00774,73.100525,52.915211,50.265751,33.242821,51.763966,51.697311,32.64196,53.564346,39.327339,36.176212,18.430077,14.323321,12.424562,2.870193,6.965101,1.802614,0.718161,4.520257,0.386597,0.545596,2.145056,1.908979,1.57772,0.91657,0,0.842663
ENSDARG00000002167,0,0.733342,0,0,0,0,0.547607,0,0,0,3.88571,0,4.755759,1.544871,2.903536,1.161166,8.890225,4.163267,8.095205,9.276199,10.153912,15.200475,2.878521,9.842613,11.366955,8.876698,7.989501,14.835488,8.291094,13.891027,11.712763,9.215259,6.279172,5.160074,7.554785,3.513628,2.134363,1.821877,0.814896,0,0,1.318379,0,1.259653,0,0,0,0,0.479929,0
ENSDARG00000002168,0,2.200027,6.534225,9.413395,3.107149,5.675469,8.214099,4.860855,2.641788,12.887528,17.485697,25.434048,11.653315,15.661066,19.890085,23.369509,47.860367,86.211159,99.408867,109.541374,102.737099,108.34465,106.353348,82.646294,96.750473,91.4646,111.390724,83.490685,87.494446,83.117157,76.435318,58.850449,37.955799,30.154011,36.710125,39.983986,14.491101,8.612617,8.438913,10.25533,2.976469,2.234414,5.45848,0,1.742872,1.908979,3.15544,3.671039,3.935338,2.603673
ENSDARG00000002172,0,1.466685,2.178075,0,0,0,2.738033,0.972171,0.880596,0,1.942855,0,4.755759,3.089742,1.232208,7.449736,18.268385,17.620296,29.517864,24.115784,37.379532,23.249218,28.963743,18.343132,20.677267,22.005976,28.100433,36.569279,43.054066,55.61956,38.408249,27.241022,29.446768,18.786491,37.976593,22.947493,13.032301,10.434494,2.444687,0.950015,0.718161,0.65919,0.386597,0,0,0,0.65249,0.458285,0,0
ENSDARG00000002184,2.545647,0.733342,2.178075,1.045933,0,2.837734,0,0.972171,0,0,0,0,2.934422,3.675484,5.280573,9.344149,16.229185,17.833113,38.078583,37.88929,40.826122,31.865946,30.813826,30.216221,29.148994,35.601761,35.465591,38.299652,37.711704,35.17907,27.530386,21.13003,11.367417,13.821211,10.537451,7.254184,4.447537,5.376293,1.119351,1.990691,2.154483,2.469872,0.386597,1.259653,0.715019,0.636326,0.925231,0,0.479929,0
ENSDARG00000002190,3.81847,1.466685,4.35615,2.091866,3.107149,0,0.547607,2.916513,3.522384,5.011817,15.542842,25.434048,6.341012,12.481075,11.968112,20.760122,53.379314,55.715466,74.08551,92.290207,97.514961,74.869125,66.298668,70.755585,92.748772,90.137901,80.347267,73.757378,66.665215,62.611782,73.721786,42.169483,44.214714,34.577095,36.10466,30.965361,18.803326,11.528811,9.416276,2.557797,3.470769,4.040853,4.685287,3.610499,2.256799,1.272652,2.502951,1.53079,1.919716,1.735782
ENSDARG00000002197,0,0.733342,0,0,0,0,0.547607,0,0.880596,1.431948,1.942855,12.717024,2.37788,0.514957,3.432261,5.252657,19.518311,18.055786,25.576134,33.624763,24.226912,23.156683,27.40465,24.6511,23.790539,22.667219,20.353376,14.417342,24.625,25.72403,13.189019,16.438204,6.816138,4.652691,5.717921,6.407602,2.122451,7.292209,1.920255,3.695889,0,0.65919,0.386597,2.519306,0.513927,0,1.304979,0,0.959858,0.867891
ENSDARG00000002215,1.272823,5.133396,4.35615,5.229664,9.321448,5.675469,7.666492,10.693882,7.925364,15.03545,15.542842,38.15107,5.826657,15.146109,17.86479,32.444878,70.45591,73.709435,95.892609,128.677612,126.996544,112.342155,95.647812,91.157753,139.103378,107.802147,110.54628,131.424988,121.00808,107.116699,80.394569,71.178871,47.666698,31.126167,30.822138,30.554249,10.683558,17.314571,4.506423,1.946798,3.320368,4.700043,3.092772,3.442039,3.686836,5.769244,2.313076,2.140249,0.479929,2.553217
ENSDARG00000002217,0,0.733342,0,0,0,0,0,0.972171,0,0.715974,0,0,0,0,0.616104,1.518653,4.239455,7.565084,12.681236,15.972374,15.78579,12.058792,8.244324,9.576557,10.854115,9.438244,5.843121,17.261192,9.659458,8.872535,5.263161,4.897208,5.300531,9.110619,3.18551,1.964493,2.011129,2.643477,0.375449,0.950015,0.598124,0.65919,0.386597,0.545596,0,0,0,0,0.479929,0
ENSDARG00000002220,0,2.200027,2.178075,1.045933,3.107149,2.837734,1.64282,0,0.880596,0.715974,1.942855,0,2.37788,0.514957,4.664469,11.220287,15.092788,13.800523,22.237494,22.653673,21.087626,21.04768,20.642078,19.553379,25.61902,24.188507,25.210674,22.986694,19.930384,17.689068,16.905804,10.267615,8.829979,5.526575,3.528361,5.210175,1.740837,1.366408,3.557042,0.520338,2.961287,1.335522,0.386597,1.259653,1.027853,0,0.925231,1.989075,0.959858,1.735782
ENSDARG00000002240,1.272823,11.733478,0,3.137798,3.107149,2.837734,4.92846,6.805197,6.164172,11.455581,23.314262,25.434048,8.718892,15.448711,12.32208,19.045784,53.92765,57.6535,79.508942,105.550835,79.885445,76.629143,76.811707,65.787476,69.647552,73.721619,68.807228,63.809246,61.607399,60.027813,44.501347,39.261574,42.944946,74.947273,31.900791,30.636284,13.592727,9.569555,7.156588,3.981382,0.359081,0.65919,3.695731,0.714057,0,0.636326,1.387846,1.53079,1.463763,0
ENSDARG00000002241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.903536,1.161166,0.491725,7.624083,4.995237,0.72534,2.106194,2.352176,0.437108,2.458264,0.572896,2.635488,0.320106,2.112154,1.653571,0.794874,0.525823,1.220446,0,0,0.425379,0.517506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000002264,0,0,2.178075,0,0,0,0.547607,0.972171,0,0.715974,0,0,0.792627,1.544871,1.232208,2.215352,2.808013,6.073154,5.325955,7.974256,5.976865,10.028916,12.040688,5.589592,4.135463,6.952388,4.773315,6.758138,5.278389,4.415474,6.089181,3.234628,4.135691,1.290517,1.338801,0,0,0,0.368453,0,0,1.318379,0,0,0.715019,0,0.462615,0,0.503906,0
ENSDARG00000002267,2.545647,2.933369,2.178075,2.091866,3.107149,2.837734,4.380853,6.805197,1.761192,3.579869,9.714276,12.717024,9.511518,9.320548,12.673821,31.158457,63.202438,60.937996,101.264816,112.668915,131.962585,106.534569,97.489334,96.249771,102.131157,85.248268,101.128159,72.57679,88.780052,90.980499,64.28067,68.539215,47.129658,35.522388,29.638199,17.900599,19.546879,10.846624,9.175819,10.671499,5.504185,2.92789,2.535942,5.038612,2.457891,4.496591,5.278642,3.826974,3.383479,0.867891
ENSDARG00000002271,7.63694,11.733478,9.801338,8.367462,9.321448,8.513204,15.880591,7.777369,5.283576,20.047266,54.399948,50.868095,20.60829,16.620195,36.610046,56.367558,129.387802,151.388275,245.476318,257.163666,266.900146,272.231964,244.493149,238.610062,220.936569,217.436813,273.402222,228.550735,225.267578,261.773376,241.862183,216.901596,132.261536,148.792923,122.056458,117.800079,98.670776,56.721054,40.877262,21.716278,9.933188,4.614327,2.706176,8.986032,8.803711,8.972029,5.38565,5.504179,9.382394,3.446336
ENSDARG00000002285,0,1.466685,2.178075,0,0,0,0,0,2.641788,0.715974,1.942855,0,3.170506,2.059828,5.367952,5.96763,11.439869,17.460835,19.949776,23.368986,32.918369,24.434309,19.554266,20.338829,19.800854,22.391312,22.363188,23.687717,22.983585,23.056061,12.36646,21.403988,8.453125,2.756518,7.704812,3.619158,1.617603,3.3737,0.368453,0.664522,0.359081,0,0.386597,0,0,0,0,0,0,0
ENSDARG00000002303,1.272823,0.733342,1.089038,3.137798,1.553575,5.675469,1.64282,3.888684,3.522384,3.579869,3.88571,0,3.448777,4.917753,7.744989,14.596806,25.927927,22.884254,51.546932,64.01091,52.632267,57.958454,48.266186,33.020226,50.141991,38.328987,45.847935,46.957218,43.264114,48.348415,38.45911,40.460152,18.793604,15.952763,21.46055,9.819081,10.043732,2.643477,5.611782,1.18486,1.436322,2.011855,5.071883,0.714057,0.513927,0.636326,2.420084,2.598534,1.463763,0.867891
ENSDARG00000002304,0,1.466685,0,0,0,0,0.547607,0.972171,0.880596,3.579869,1.942855,0,3.170506,0.514957,2.200053,3.501771,8.915765,9.861322,9.681693,17.193731,17.862715,14.305251,8.069843,16.906727,11.897038,10.36261,11.972494,13.647843,12.876231,11.508348,8.71089,13.555179,6.343992,7.442058,7.824953,4.136663,3.426096,1.366408,1.551802,1.561014,0.957205,0.65919,0.773193,0.545596,0.513927,1.293806,0,0,0,0.867891
ENSDARG00000002305,0,0,0,0,1.553575,0,1.64282,4.860855,0,0,3.88571,0,3.170506,2.059828,3.08052,7.825496,13.461113,9.043696,13.700986,17.013174,13.84898,10.749483,12.702198,9.248199,8.612272,8.187274,9.789482,8.298985,9.020947,10.369959,6.409606,7.826767,4.434356,1.657018,3.1805,2.066641,1.617603,1.821877,0,1.040676,0,0,0,1.091193,0.513927,0,0.65249,0,0,0
ENSDARG00000002332,3.81847,3.666712,3.267113,3.137798,4.660724,5.675469,1.64282,14.582566,7.044768,7.159738,23.314262,12.717024,12.960296,13.652558,9.857664,17.615837,73.980659,63.12252,84.48716,114.411194,122.82975,127.330353,89.475243,86.017532,107.571991,71.854347,62.039181,61.718853,57.824444,73.245689,38.447254,38.704636,29.603798,10.376054,18.410212,14.463106,1.752748,2.277347,3.181593,3.031367,0,0.65919,0,1.80525,3.374002,0,2.23021,3.519864,0,0
ENSDARG00000002336,0,0,0,0,1.553575,0,0,0.972171,0,1.431948,0,0,0.792627,0,1.583949,2.805072,4.814854,5.098889,6.049056,12.84065,4.753376,5.253155,10.343528,4.405599,10.37043,10.879889,10.333751,11.07789,13.98676,21.841986,12.983112,9.909483,10.89527,12.114059,5.660443,3.101652,3.100059,1.366408,0,0.520338,0.359081,0,0.773193,0,0,0,0,0,0,0
ENSDARG00000002339,0,0.733342,0,0,1.553575,0,1.095213,0,1.761192,1.431948,0,0,1.585253,0.585742,0,0.6967,2.141594,5.06446,5.662399,7.398681,11.530589,8.307778,7.335044,5.51601,7.622576,8.513879,7.810321,5.154196,7.276035,4.472589,3.701494,8.337435,0.913821,2.63694,2.547441,1.035011,1.033353,0,0.736906,0.520338,0,0,0,0,1.228945,0,0,0,0,0
ENSDARG00000002344,14.001058,20.533585,18.513639,32.423916,17.089321,8.513204,14.237772,17.499079,26.417881,37.946613,40.799961,12.717024,50.492012,56.342674,55.711494,101.734108,224.623672,256.238373,384.549591,354.312012,348.958099,372.511383,295.767334,272.288757,245.433121,230.680588,248.733688,199.25592,224.830856,227.096924,167.773438,145.808914,112.678566,78.124565,94.433266,75.368965,61.910038,29.751659,21.654232,12.081575,8.376829,3.989424,7.004866,6.466725,5.228616,2.545305,3.890796,3.978149,4.463221,3.421108
ENSDARG00000002347,2.545647,0.733342,2.178075,0,4.660724,0,0.547607,0.972171,1.761192,1.431948,5.828566,0,2.37788,4.47358,3.696624,1.393399,10.16872,12.012847,20.927322,13.172013,25.751173,29.202084,29.456633,18.653122,26.337696,17.61426,25.435669,32.141712,20.163027,26.504488,29.06885,31.855074,24.826864,22.737036,23.389612,15.048506,15.433643,14.987151,10.628645,2.752629,2.871614,1.335522,0,1.091193,2.860075,1.908979,0.925231,0.458285,0.959858,0.867891
ENSDARG00000002353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232208,2.108372,0.804964,0.845018,5.437219,8.034438,5.47262,4.730728,2.87717,6.139384,2.473393,3.410222,7.386709,4.029645,3.64741,5.380579,6.762622,10.694282,4.144604,12.283771,7.472082,12.615151,7.301128,2.870193,3.776512,0.950015,0.359081,0,0,0,0,0,0,0,0,1.735782
ENSDARG00000002355,0,0,0,0,1.553575,0,0,0,0,0,1.942855,0,0.792627,0,0,0.232233,3.896885,7.596691,4.897464,6.265879,3.279398,4.757104,4.187143,3.537353,2.761561,3.485038,4.701251,3.96655,3.560848,4.159297,2.810315,3.813828,0,1.473768,2.547441,0.517506,0,0,0.368453,0.332261,0,0,0,0,0,0,0.462615,0,0,0
ENSDARG00000002365,1.272823,0.733342,2.178075,0,6.214299,0,1.095213,0.972171,0.880596,1.431948,1.942855,0,3.963133,3.231312,0.616104,6.18159,10.616187,21.12397,21.510204,40.963249,36.833725,34.15974,26.971594,26.494219,24.840242,29.984106,27.490463,15.81041,27.329023,27.744341,15.287857,33.502186,7.790323,6.195902,4.301602,6.199923,2.325086,4.147262,1.480808,0.996783,0.359081,4.280555,5.071883,4.493016,2.256799,1.930133,3.80793,2.905644,0.503906,0.867891
ENSDARG00000002369,8.909764,22.733612,46.828617,27.194252,32.625069,11.350938,26.832724,15.554737,20.25371,28.638952,40.799961,63.585117,68.697281,58.807747,94.167625,213.318344,470.341553,540.064697,705.772156,810.461853,705.788513,791.06781,656.054993,635.103333,628.379761,559.149658,664.694763,501.783051,620.297607,507.121094,385.414185,340.549255,249.870193,205.657303,208.291855,130.550522,87.784752,59.835506,28.158392,19.237505,17.67947,11.565927,9.540808,11.128201,7.686507,8.908566,8.623957,4.280499,4.511175,6.9179
