geneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
DjGI018318_001,0,0,3,0,3,18,2,0,0,0,0,0,103,43,45,195,1,31,58,13,326,118,106,460,0,1,12,0,120,396,305,81,65,22,45,66,210,66,259,138,7,8,24,0,34,20,21,0,1,0,3
DjGI018319_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018320_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018321_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018322_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018323_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018324_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,10,0,13,0,0,1,0,1,0,8,0,0,0,0,0,4,0,15,0,0,0,0,0,14,2,0,0,0,0,0
DjGI018325_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018326_001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,6,0,1,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,16,0,15,0,0,0,0,0,3,0,15,0,0,0,0
DjGI018327_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018328_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
DjGI018329_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018330_001,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,0,7,0,0,0,0,0,0,0,0,2,0,0,8,3,0,0,0,0,0
DjGI018331_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018332_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018333_001,0,5,10,4,7,63,12,3,2,0,24,55,182,112,95,523,4,390,784,265,765,250,496,620,0,58,263,29,382,828,819,1268,597,267,68,264,141,150,478,116,65,66,169,65,43,30,33,23,5,12,5
DjGI018334_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018335_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018336_001,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,13,0,0,0,0,0,0,12,4,0,0,0,0,5,5,12,0,4,0,7,10,0,13,26,15,0,0,6,0,0,0,0,2,0,0,0
DjGI018337_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,0,0,0,0,0,0,0
DjGI018338_001,0,0,0,0,0,0,0,0,0,0,0,9,56,0,0,59,0,3,8,0,85,0,0,23,0,0,0,0,15,53,21,11,16,0,1,23,13,42,68,25,0,0,40,1,16,0,7,10,0,0,0
DjGI018339_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018340_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,1,1,7,14,0,0,0,0,0,15,0,4,10,0,0,0,0,1,0,0,0,0,0,0
DjGI018341_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018342_001,1,0,31,5,34,14,4,13,1,2,15,25,86,123,31,331,0,55,167,39,354,146,167,545,0,8,34,13,187,434,386,194,116,36,109,134,268,204,585,270,38,11,106,144,222,86,329,88,9,28,4
DjGI018343_001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,24,0,0,4,0,0,0,0,0,21,18,0,0,0,0,0,19,9,18,13,0,0,0,0,6,0,13,0,0,0,0
DjGI018344_001,0,0,0,0,10,0,0,1,0,0,0,0,19,1,3,92,0,33,52,31,68,34,84,195,0,3,11,25,43,77,63,49,35,14,35,15,50,41,86,38,3,0,18,0,4,2,39,3,5,0,0
DjGI018345_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018346_001,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,7,0,0,11,3,0,0,0,0,0,0,0
DjGI018347_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018348_001,0,0,0,0,0,4,3,0,0,0,0,0,18,0,0,20,0,5,0,5,13,13,0,27,0,0,0,0,8,20,30,0,0,0,0,0,9,4,11,0,11,3,6,0,0,1,2,0,0,0,0
DjGI018349_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018350_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018351_001,0,0,0,0,0,0,0,1,0,0,1,2,29,0,13,25,0,2,44,0,44,9,6,60,0,0,0,0,25,62,65,22,12,12,7,8,33,48,75,18,5,9,1,2,6,7,5,1,0,0,0
DjGI018352_001,0,0,1,20,21,30,8,31,1,40,19,54,171,135,165,278,0,332,385,298,296,159,426,691,0,59,104,0,200,327,293,550,189,136,124,155,242,180,381,298,66,92,81,117,55,63,78,15,0,2,0
DjGI018353_001,6,7,28,35,22,118,40,42,0,26,17,93,145,200,71,227,4,230,263,182,255,237,363,871,8,62,116,25,176,392,297,351,180,93,137,236,249,231,431,227,50,123,142,133,163,74,159,19,9,0,1
DjGI018354_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018355_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018356_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018357_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018358_001,0,0,0,5,13,13,0,29,8,3,11,29,200,78,36,212,0,93,109,89,270,118,148,420,0,4,88,0,132,348,339,274,127,57,26,61,244,188,366,117,45,14,98,31,74,6,91,0,0,0,0
DjGI018359_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018360_001,0,0,1,11,0,0,0,0,0,6,0,0,13,22,7,37,0,13,12,0,68,40,17,87,0,0,7,0,17,39,44,39,37,0,1,6,41,28,87,36,7,8,18,6,5,0,5,0,0,0,0
DjGI018361_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018362_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018363_001,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018364_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018365_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018366_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018367_001,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018368_001,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,17,0,0,2,0,0,5,0,15,6,5,0,0,0,3,17,14,0,0,4,3,0,0,10,19,0,0,6,1,0,0,0,0,0,0,0
DjGI018369_001,0,0,20,0,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,2,2,10,18,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
DjGI018370_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,3,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,3,2,21,3,0,0,0,0,3,0,3,0,0,0,0
DjGI018371_001,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,35,0,4,29,0,32,26,51,62,0,0,0,1,16,13,40,16,27,13,0,2,41,51,50,47,4,8,2,0,0,0,7,3,0,0,0
DjGI018372_001,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,27,0,7,0,0,0,8,0,4,0,0,0,0,0,5,1,14,0,0,0,0,4,2,36,4,0,0,0,0,0,0,0,0,0,0,0
DjGI018373_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018374_001,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,21,0,0,0,0,0,0,3,18,0,0,0,2,3,7,0,5,4,0,0,0,25,10,7,1,0,0,0,0,18,1,24,4,2,0,0
DjGI018375_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018376_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018377_001,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,1,0,4,0,0,3,0,0,0,0,3,18,7,0,0,0,0,0,10,12,18,8,0,0,1,0,1,0,4,0,0,0,0
DjGI018378_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
DjGI018379_001,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,16,0,0,0,0,13,0,17,29,0,0,6,0,4,5,15,2,0,0,0,0,13,7,9,0,0,0,6,0,24,0,4,0,0,0,0
DjGI018380_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018381_001,0,0,0,0,0,0,0,0,0,0,0,0,12,6,10,54,0,1,7,10,18,24,3,16,0,0,0,0,31,68,74,42,0,0,2,0,7,16,35,20,5,17,39,4,1,0,11,0,0,0,0
DjGI018382_001,0,0,6,0,1,1,0,0,2,12,11,29,104,57,30,252,0,150,253,113,207,122,108,428,0,0,16,0,245,371,282,254,110,30,49,53,108,73,247,105,63,7,105,46,44,6,10,0,0,0,0
DjGI018383_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018384_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,10,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
DjGI018385_001,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,37,0,8,0,0,17,8,43,5,0,0,10,0,0,24,40,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018386_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018387_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018388_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018389_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018390_001,0,0,1,0,4,7,0,8,0,0,0,0,28,38,3,100,0,16,34,47,154,36,73,151,0,0,12,0,63,165,91,84,65,4,10,20,60,50,127,76,1,11,75,1,24,15,66,10,5,0,7
DjGI018391_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018392_001,0,0,10,0,0,20,0,0,0,0,0,0,16,32,8,88,0,17,18,1,136,23,4,110,0,0,9,0,46,83,37,3,8,0,0,7,90,28,71,26,16,0,27,5,82,5,40,3,9,0,0
DjGI018393_001,0,0,0,0,0,0,0,0,0,0,7,0,18,7,4,16,0,0,13,21,6,20,7,29,0,0,3,0,20,27,25,11,0,0,0,18,3,4,18,12,0,0,0,0,3,0,0,13,0,0,0
DjGI018394_001,0,0,15,0,0,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,3,7,0,0,0,0,0,0,0,3,3,0,1,0,0,0,16,3,7,2,0,0,0,0,0,0,0,8,0,0,0
DjGI018395_001,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,32,0,11,0,8,17,0,0,33,0,0,0,0,2,21,37,7,0,0,0,0,33,15,11,6,0,0,4,0,1,0,0,1,0,0,0
DjGI018396_001,0,0,0,0,0,0,0,0,0,0,0,0,5,14,20,48,0,0,2,5,88,0,13,69,0,0,0,4,28,64,13,20,11,8,1,5,62,38,40,51,5,0,28,0,7,14,15,0,0,0,0
DjGI018397_001,0,0,0,0,0,1,0,0,0,0,1,4,24,6,3,59,0,0,0,16,53,2,17,40,0,0,2,0,21,45,42,7,2,3,9,2,22,34,61,46,3,0,21,6,19,4,7,3,0,0,0
DjGI018398_001,0,0,0,3,0,0,7,0,0,0,0,0,11,13,2,13,0,1,0,2,27,4,4,12,0,4,3,0,8,17,8,1,9,1,0,6,29,8,13,11,3,0,3,1,1,8,2,0,0,0,0
DjGI018399_001,0,0,0,0,29,42,20,0,0,3,3,18,158,271,65,811,0,483,839,127,771,246,312,700,0,32,96,27,610,1346,697,525,275,145,155,142,502,163,829,372,59,60,198,76,49,65,85,10,0,0,0
DjGI018400_001,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,19,0,0,1,1,8,4,10,20,0,0,0,0,19,11,17,7,1,0,0,0,17,11,46,4,0,0,2,0,5,0,0,0,0,0,0
DjGI018401_001,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,30,0,0,0,0,2,5,6,1,0,4,4,0,0,6,13,6,0,0,8,0,1,0,0,0,0,0,0
DjGI018402_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DjGI018403_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,4,10,2,35,0,0,0,0,0,0,0,0,2,6,0,6,0,6,10,9,0,0,2,0,0,0,5,2,0,0,0
DjGI018404_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018405_001,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,5,0,10,0,0,7,1,0,4,0,0,1,0,18,13,10,9,11,7,0,0,0,0,18,0,0,0,0,0,13,3,2,0,0,0,0
DjGI018406_001,0,1,0,0,4,10,11,0,0,0,0,12,145,120,37,337,0,32,101,44,411,148,153,457,0,0,51,6,136,415,386,154,100,44,31,6,293,206,521,244,35,12,115,36,142,10,92,0,0,0,0
DjGI018407_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018408_001,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,91,0,0,23,1,76,0,27,49,0,0,0,22,62,113,68,9,23,0,3,12,74,27,87,55,1,7,10,6,18,1,23,0,0,0,0
DjGI018409_001,0,0,1,3,3,3,23,0,0,0,0,11,19,0,0,69,0,50,34,23,69,23,20,44,0,0,2,1,41,44,62,8,15,11,3,7,70,21,107,10,0,1,18,8,70,39,7,12,2,0,0
DjGI018410_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018411_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018412_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018413_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018414_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018415_001,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,7,0,5,0,1,0,4,2,0,0,0,0,0,1,0,8,3,2,0,0,0,4,4,10,4,0,2,0,0,0,0,2,0,0,0,0
DjGI018416_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018417_001,0,1,0,0,0,10,0,0,0,11,0,0,17,21,0,64,0,20,24,6,65,9,30,62,0,0,7,5,82,47,73,33,51,4,1,1,50,42,114,68,12,6,4,6,21,6,6,1,0,0,0
DjGI018418_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018419_001,0,0,0,0,0,6,0,0,0,1,12,0,22,26,11,56,0,37,64,9,149,39,49,165,4,0,0,0,49,142,105,66,15,8,21,4,75,8,147,69,15,0,30,7,53,11,27,7,0,0,0
DjGI018420_001,0,0,0,0,0,0,0,0,0,0,5,9,0,4,0,6,0,4,0,0,5,3,0,3,0,9,2,0,15,10,8,3,3,0,0,12,7,1,3,0,0,0,8,0,0,0,0,2,0,0,0
DjGI018421_001,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,44,0,0,2,4,51,4,6,27,0,1,0,0,39,46,16,5,11,0,3,3,68,12,54,5,4,0,1,4,7,0,0,2,0,0,0
DjGI018422_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018423_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018424_001,0,0,0,0,0,1,0,0,0,0,0,1,18,20,16,68,0,35,35,19,99,20,48,120,0,0,7,5,47,125,106,119,82,13,16,32,48,54,171,45,21,7,39,30,39,2,1,0,12,0,0
DjGI018425_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
DjGI018426_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018427_001,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,33,0,0,0,0,1,1,19,5,0,0,0,0,11,1,17,0,3,0,1,0,4,11,9,0,0,0,2,0,1,0,13,0,0,0,0
DjGI018428_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,19,0,0,9,8,3,0,0,0,0,13,10,4,0,0,0,0,0,0,0,24,11,0,0,10,0,0,0,0,0,0,0,0
DjGI018429_001,0,0,0,0,0,5,0,0,0,0,0,0,48,5,1,59,0,22,5,5,50,9,2,39,0,0,0,0,13,78,79,23,3,0,13,0,60,40,59,77,3,8,16,7,13,0,1,0,0,0,0
DjGI018430_001,0,0,0,5,0,1,1,0,1,1,0,5,67,13,24,283,0,20,13,2,266,40,89,378,0,5,9,0,228,128,154,49,45,1,20,23,265,94,506,172,0,1,0,0,0,5,0,0,0,0,0
DjGI018431_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0
DjGI018432_001,0,0,0,0,7,11,0,0,0,4,0,0,20,6,0,89,0,1,25,4,36,29,27,103,0,1,3,0,28,33,51,10,9,0,8,34,26,49,107,48,0,7,27,15,11,10,46,5,3,7,0
DjGI018433_001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,1,3,0,12,5,12,20,0,0,2,0,0,0,7,1,0,0,20,6,3,8,22,11,0,0,0,0,0,0,0,0,0,0,0
DjGI018434_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018435_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018436_001,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,7,1,28,50,0,0,3,0,0,16,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI018437_001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,9,1,0,3,0,0,0,0,14,17,3,4,0,0,0,0,6,0,0,0,0,0,0,0,3,9,1,0,0,0,0
DjGI018438_001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,20,3,20,0,26,25,0,1,2,0,8,1,0,4,7,6,0,0,5,0,6,3,0,0,0,0,1,0,0,0,0,0,0
DjGI018439_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DjGI018440_001,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,2,0,3,7,0,11,0,13,29,0,0,1,0,22,12,37,25,19,0,4,2,8,15,31,11,0,2,6,0,0,3,3,0,0,0,0
DjGI018441_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DjGI018442_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
